1305487031609370.0,-9.768711,0.246663,-1.313892,0.276611,0.031647,-0.016609,41.174569,25.231375,-17.37776,-9.699424,1.063354,-1.315193,0.044444,0.00941,-0.074231,38.392933,-46.177783,12.411945,-9.530138,0.483685,-2.127164,0.137037,-0.018333,-0.061377,21.213226,0.716279,-51.398781,-9.646173,0.460834,-1.27043,0.29126,0.159443,0.079563,25.339633,-78.512944,-21.969106,-8.311557,-0.676438,-5.07296,0.243334,0.132393,0.00431,11.192739,-51.09832,-81.584355,-9.655979,0.58893,-0.810104,-0.000912,-0.046471,0.028462,19.898485,-22.703047,-43.634809,-7.897975,-1.521041,5.659383,0.18214,1.214929,-0.004449,29.015598,-36.224116,-13.707035,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031617180.0,-9.747992,0.222096,-1.30726,0.278261,0.028419,-0.016564,41.658272,25.228188,-17.368903,-9.681329,1.043201,-1.308351,0.042833,0.018779,-0.086913,38.389389,-46.668047,11.953304,-9.537381,0.474194,-2.16009,0.116134,-0.022598,-0.067298,21.199507,0.752453,-49.720729,-9.602893,0.46859,-1.268111,0.279294,0.168774,0.0679,26.112012,-78.505974,-22.795114,-8.367797,-0.682065,-5.082319,0.246226,0.146125,-0.026195,11.245732,-50.221871,-80.143849,-9.618096,0.59638,-0.444793,-0.00387,-0.043202,0.058188,22.016997,-20.452566,-43.226805,-7.860974,-1.569247,5.6428,0.18769,1.210922,-0.028368,36.096206,-41.672985,-11.87209,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031625000.0,-9.750082,0.206737,-1.26269,0.283329,0.03336,-0.019672,41.175575,24.740747,-17.355972,-9.676326,1.005598,-1.317377,0.047551,0.015767,-0.09493,38.878794,-46.673911,11.955143,-9.542407,0.453158,-2.141323,0.101402,-0.035311,-0.055034,21.206366,0.734366,-50.559755,-9.605286,0.468545,-1.272823,0.279948,0.17613,0.115654,25.338413,-77.475466,-22.952485,-8.393096,-0.657052,-5.112663,0.230271,0.138993,-0.001733,11.191583,-50.251396,-81.566795,-9.528715,0.559871,-0.353467,-0.001436,-0.022737,0.118182,28.767453,-18.5745,-42.645518,-7.821754,-1.612596,5.60037,0.192555,1.206454,-0.028383,34.223483,-27.44377,-15.537673,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031632810.0,-9.739135,0.228699,-1.220317,0.283181,0.036855,-0.015008,41.658272,25.228188,-17.368903,-9.667228,0.9922,-1.308276,0.045885,0.012786,-0.104542,38.395832,-46.185136,11.92747,-9.521479,0.441952,-2.089598,0.075713,-0.040994,-0.066984,21.199507,0.752453,-49.720729,-9.583544,0.475894,-1.312911,0.259322,0.173435,0.074238,26.112012,-78.505974,-22.795114,-8.38318,-0.624467,-5.149987,0.217423,0.130484,0.004535,11.190426,-49.404472,-81.549234,-9.571651,0.53797,-0.33705,-0.012539,-0.011441,0.052902,21.728655,-18.333753,-45.321763,-7.845325,-1.624507,5.581563,0.189897,1.215237,-0.04627,34.088169,-26.873057,-8.246407,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031640620.0,-9.723632,0.250563,-1.202472,0.276516,0.036712,-0.013521,41.168927,24.74673,-16.844768,-9.651553,0.985316,-1.290102,0.04431,0.015869,-0.10451,38.878794,-46.673911,11.955143,-9.491322,0.423924,-2.037865,0.06257,-0.050604,-0.048678,21.220086,0.698192,-52.237806,-9.562877,0.427523,-1.291732,0.257875,0.170383,0.086172,25.360441,-76.434353,-23.084375,-8.378422,-0.619752,-5.156983,0.225284,0.124427,-0.031823,11.166821,-51.960007,-82.313388,-9.63771,0.551204,-0.419003,-0.020732,-0.017079,0.034761,24.455252,-26.465774,-51.031856,-7.940513,-1.568127,5.59111,0.199899,1.214012,-0.052231,29.115683,-29.968262,-8.386144,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031648430.0,-9.727939,0.235185,-1.198028,0.274867,0.03994,-0.013565,41.168927,24.74673,-16.844768,-9.655312,0.938964,-1.267335,0.036278,0.006665,-0.106198,38.885238,-46.191001,11.929309,-9.476544,0.45692,-1.948492,0.054718,-0.03906,-0.05474,21.199507,0.752453,-49.720729,-9.550144,0.339547,-1.246986,0.249388,0.183227,0.086402,25.316385,-78.516578,-22.820594,-8.340456,-0.588991,-5.166303,0.209378,0.11721,-0.001298,11.165665,-51.113082,-82.295828,-9.6545,0.534478,-0.519688,-0.016441,-0.039557,0.069902,22.032698,-23.525004,-48.380811,-8.000288,-1.495051,5.567662,0.193738,1.197419,-0.016478,33.847831,-35.876363,-11.3669,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031656250.0,-9.726071,0.261649,-1.189079,0.26159,0.041223,-0.012167,41.65263,24.743542,-16.835911,-9.650305,0.901334,-1.2582,0.031479,0.006708,-0.109391,38.885238,-46.191001,11.929309,-9.494113,0.517208,-1.922596,0.045145,-0.041895,-0.066798,21.213226,0.716279,-51.398781,-9.52987,0.267942,-1.258813,0.251492,0.185418,0.116203,25.338413,-77.475466,-22.952485,-8.300595,-0.583655,-5.159286,0.214184,0.105889,-0.019381,11.220971,-51.930481,-80.890442,-9.583056,0.56387,-0.505673,-0.022994,-0.041638,0.040008,24.53043,-23.075462,-43.461527,-7.977845,-1.402259,5.572368,0.197056,1.195851,-0.076253,31.599457,-30.079742,-10.861709,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031664060.0,-9.708896,0.327564,-1.215765,0.253578,0.04224,-0.020092,41.175575,24.740747,-17.355972,-9.669841,0.868521,-1.274047,0.026698,0.008275,-0.110971,38.878794,-46.673911,11.955143,-9.486631,0.542972,-1.922551,0.054812,-0.035757,-0.060817,22.023374,1.805388,-49.704971,-9.557277,0.209392,-1.287091,0.23493,0.183644,0.12244,24.566034,-77.482436,-22.126477,-8.279489,-0.58097,-5.145281,0.204391,0.102644,-0.031389,9.885311,-51.126132,-83.054984,-9.5367,0.661261,-0.276239,-0.013305,0.021296,0.029984,22.289637,-19.498943,-35.977839,-7.929919,-1.329898,5.555852,0.189271,1.193514,-0.034443,24.378597,-27.378325,-10.496256,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031671870.0,-9.71337,0.323228,-1.206848,0.253574,0.038958,-0.020066,41.658272,25.228188,-17.368903,-9.682701,0.835592,-1.278542,0.021926,0.011382,-0.112536,38.878794,-46.673911,11.955143,-9.472742,0.533922,-1.908438,0.061094,-0.03454,-0.04267,21.987697,-0.298479,-51.427607,-9.598725,0.169157,-1.320064,0.22784,0.187971,0.098732,26.180536,-77.457593,-21.224029,-8.263333,-0.594583,-5.09862,0.209507,0.082602,-0.019053,11.818222,-50.252252,-81.542953,-9.611641,0.71679,-0.205993,-0.012361,0.052682,0.04271,17.779974,-24.953529,-44.042814,-7.919748,-1.274268,5.572332,0.174407,1.173672,-0.040572,31.6495,-26.951815,-8.201263,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
1305487031679680.0,-9.726438,0.290284,-1.233628,0.256877,0.035784,-0.020002,41.658272,25.228188,-17.368903,-9.691568,0.833521,-1.283081,0.017117,0.005218,-0.111,38.885238,-46.191001,11.929309,-9.48906,0.540563,-1.950761,0.080838,-0.010582,-0.061072,21.231064,1.768213,-50.537463,-9.608751,0.143426,-1.353062,0.232662,0.179614,0.0807,25.338413,-77.475466,-22.952485,-8.237718,-0.601069,-5.093938,0.215965,0.079428,-0.025126,10.567257,-51.944388,-81.625757,-9.682671,0.713437,-0.320722,-0.020221,0.063385,-0.004696,24.514729,-20.003024,-38.30752,-7.937915,-1.235239,5.58178,0.157564,1.166843,-0.028696,31.414101,-32.636956,-6.230889,/home/jemd/Documents/SFU/Spring2018/BigData/finalProject/IMUDataset/sub10/ADLs/VXM_NW_trial2.xlsx,10,ADLs
