waist Acceleration Y (m/s^2)_mean,waist Acceleration Y (m/s^2)_var,waist resultant acceleration_mean,waist resultant acceleration_var,waist Acceleration X (m/s^2)_mean,waist Acceleration X (m/s^2)_var,waist Acceleration Z (m/s^2)_var,waist Acceleration Z (m/s^2)_mean
0.17653049999999995,0.22169095690974613,9.37448997956693,4.629427134880043,-8.487145296874997,3.6790674124612277,1.7441055987215095,-3.8495056093750013
-1.9572240156250003,0.10698698147169819,9.280543988866729,1.1665655372481787,-8.760320781249998,1.7051415945759192,2.126720879156992,1.6809472656250002
-0.48640140000000004,0.0014013248154285713,9.793047147569418,0.0061361267961992285,-8.75549476,0.007589279596226951,0.00034783716157591577,4.359513659999998
-9.444387249999997,1.32806758883362,9.75260754204761,1.281917700094595,1.2433368437499994,3.0957364819323234,1.1733232856828406,0.3510446250000001
0.169549359375,0.017538604039344985,9.808563985650421,0.008880669755114775,-6.9143376875,0.03880688553812292,0.008482454027340202,6.950974156249998
-1.1400753124999998,0.028188738086726145,9.762970946529173,0.006891350690745401,-6.39256546875,0.0456021623395226,0.0025783095575513627,7.2857768593750025
-1.3470130156249995,0.0021699941405553015,9.820870938117244,0.0010080485429368121,-7.562063703124998,0.003758132034021579,0.0023486487046683138,6.119076671874999
-1.008709921875,0.8119717046523907,10.034561136852298,2.1869019328725456,-9.339847875000002,1.8263100101848733,0.9875242269784907,3.3205032812499997
1.2325414062500006,1.4245487955647844,7.897097059843428,9.6552731283128,-5.862406750000001,5.87884756879699,4.7367669906788,4.912183265625
1.117646953125,5.654383758235695,8.865725250878683,12.46458819106321,-7.582520234375001,16.01615662032304,9.924660617491774,1.0127385781249996
-0.5650066875,0.0070597172459960335,9.74128927863198,0.005664670363196444,-7.912353078125,0.0067846598756604965,0.004114132542202147,5.652968359375001
-0.6660031562500001,0.004139021857372029,9.800667742247702,0.0025602096863646382,-8.062429,0.013981846104825132,0.016666527668784768,5.529470406250001
-0.9063025156250002,1.9748960055137776,10.033553089429919,5.360801737467274,-9.510474281250001,5.416460021183192,0.979379237239629,2.537474921875001
-0.91828340625,0.001006666877292657,9.825362088769372,0.0011025356300705556,-8.906821656249997,0.0015327593672767193,0.00028101637831127817,4.044914421874999
-0.9398421093750003,0.00307896531295611,9.810380733415837,0.0011739418663726485,-8.249532890625,0.002305049323781515,0.0010624341343926182,5.224967359375002
-5.9332759062500005,112.22230868284898,19.1191081518464,182.800170672204,-9.062275234374999,140.2611790818085,113.57957802287304,-8.23482171875
-2.6730602343749994,5.044903326179454,8.57467791162946,19.46896716977873,-5.645746968749999,38.273384695476096,9.897688931347794,-1.13387771875
1.8989768125000006,23.571053988552407,14.696224864667231,34.81980057543353,-11.898534953124997,41.37552445512661,7.9977069685479005,-5.767927578125
-0.171169890625,0.7308889231392417,8.766855931665463,0.9445675615117236,-8.5156059375,0.7821164943409165,1.245015325062454,1.5899060781249998
-1.190903203125,0.04482501330397399,9.101052295827147,0.032997819950599055,-8.945495765625001,0.035115876859388356,0.9644794710954752,0.62720721875
-0.63224590625,0.057866132354245016,9.14789127888472,1.272323201345407,-6.4856169687500005,2.4648647531764754,0.30995868601098275,6.299600531250001
3.01273175,22.417423126039246,13.709574465502072,22.509439987352984,-8.589361671875006,29.67524342813591,10.880268385095254,-8.078829906250002
-2.8378698281249997,7.651341707937063,13.265604811968977,130.47652029031462,-11.725199359375,103.3233103885182,49.36894500204317,1.0208144374999997
1.2147121875,10.167237617111073,9.853640514641542,13.28630597623915,-8.649480874999998,19.38738931617329,4.118254104715777,-0.8585752499999999
-0.6314801406249997,33.2928806956714,11.239546824956541,19.307006919559534,-5.601312734375002,45.27584466753215,35.270081349518755,1.22441859375
-1.1414253281250004,2.9744826697949858,9.929003702456605,3.3508163854821422,-7.496633515625,3.5374429802327954,2.0414206469692355,5.996791499999999
-0.9352812812500003,0.0006731027883640868,9.802445460841152,0.0014758004048984563,-8.713262953125001,0.0021461089885533597,0.0007755751549166389,4.392055187499999
-1.8727256874999998,0.15455844614799602,9.725834522523996,3.0267614033377046,-8.720246390624999,2.1894616493959234,1.288210069264603,3.800796
2.5162390781250004,73.70712913734928,15.603258245034695,214.28604800226304,4.633359578125,266.0846689524937,83.0475170613344,3.219870406249999
6.040080156249998,82.66676573947146,14.14478337603643,104.5147459238152,-8.938639859375,67.89943939386285,19.68162076130308,4.3574126875
-6.830822859374997,0.18842909573196392,9.935518447742545,0.028807227594629413,5.454286515625001,0.051655680571809304,0.016354706511402316,4.699049796874999
1.3782318593750005,2.8531232596996783,10.748286985118519,6.161378797237265,2.10480103125,22.12959515065581,6.148296682011713,9.198721484375
0.07936298437499999,0.039226747947158476,9.372784906942442,0.594660894086138,-7.549976453125,0.9423955631537108,0.09989222312655194,5.510118640625
1.1588263125000002,0.13302308359542458,10.68703097792461,0.07945763042040918,-9.797176499999999,0.17029172771028675,0.1428249067494084,-4.064988640625001
3.10234278125,0.03585170820334823,9.73546504886392,0.19113868643890697,-9.116435015624996,0.23163045532036655,0.03608917442362479,1.3909297968750003
-7.180524718750002,0.22076882782001508,9.9118642525365,0.05270668622297275,2.633008140624999,0.06285240821266234,0.05610497294183702,6.282503562500001
-0.46283551562499986,0.001605568280412449,9.806649056054447,0.0015264384203743473,-9.56874709375,0.0018256326204990055,0.0007880296233449795,2.095847640625
-0.9321069218749999,2.8024016754624848,10.1453852713299,3.3874842859146046,-9.0397725625,2.2470767071545366,1.7948486069202816,4.115786859375
-1.190436734375,0.02630815760553155,9.80885362584027,0.0024922308673683852,-8.792978953125,0.0033393717887120573,0.0014029249073211662,4.1775446093749995
-1.295033640625,0.07833327487128143,9.798974659383678,0.0407378153082485,-9.38679815625,0.05334730501870546,0.00653731893175566,2.4768640781249998
-9.741949312500001,0.006635802372884901,9.804594673077888,0.008199582671626597,0.36287229687500006,0.01055399795049776,0.010161868616291437,-1.036325796875
-0.15649223437500004,0.010898488011071183,9.770840663478237,0.1890872389310915,-9.10323771875,0.445592419247633,0.3441211466872759,3.4603367968750005
0.10160114062500014,32.98563094455469,14.743134579740845,209.64958008402206,8.30459096875,217.75695726230245,93.00122521407182,4.04777128125
0.5058183906249998,2.3261450146629072,8.914674114443903,1.2535714962400937,-6.233164640624999,1.8037436222252814,0.4431755524628008,6.090615343750001
11.304261578125004,86.54052833415622,13.067096918694844,79.84165920251257,2.8982559999999986,15.839590344479804,11.883074179277019,-0.8240794999999994
-1.2293702968750002,17.259032395825162,10.950872313114315,71.25077698087854,-8.01276521875,82.57196806546445,20.796891395458985,-2.3664845625000006
6.401083874999999,93.46255012370808,20.76582199607682,48.92155298871406,1.8403122968750028,252.09028020231764,41.06282476568381,7.378421734375
-1.2545139062499995,0.0026115551894196165,9.810389216412684,0.0034322101936387667,-8.053412625,0.006847613838238153,0.0011045474267777642,5.459437374999999
-1.131408640625,0.0032882052799481573,9.799324183361346,0.0006874746941362714,-7.946847640625001,0.0017521814610275258,0.001101331440569171,5.620401453125001
2.2598807656249997,2.457274510383801,7.5434755221172365,1.7427427013074654,-5.6692460625,3.406393644949106,0.35660706452913377,3.905001906249999
2.5850196875000018,64.86117018675371,20.245842026816813,95.28864853750194,-1.751379296874999,344.61144110641646,25.05354810392252,8.136801484374999
-3.0263490625000005,2.805533370506885,10.43342879063057,4.082027015048843,-8.232380093749997,5.066755366970212,1.2813817859272891,5.189717390625
-10.395554249999998,8.998633874011485,11.047567532562223,11.11719473346501,2.3166627499999985,8.335355883086729,2.443491513061092,0.29883835937500003
-1.468727953125,0.42887637978537846,9.501764957718025,0.65011448382233,-8.865979921875002,0.6515987896160417,1.308466072416499,2.794479906249999
-1.4251751718750008,34.679368971365975,9.360298338414758,16.796385764182315,-6.97737478125,9.017212359851825,9.547559901928299,1.0109612187500001
-0.7658884062500001,0.0023043277494196454,9.81644334498729,0.002670830543973134,-7.767930078125,0.0027317617512477494,0.002605759926551393,5.952339359374997
-1.1414253281250004,2.9744826697949858,9.929003702456605,3.3508163854821422,-7.496633515625,3.5374429802327954,2.0414206469692355,5.996791499999999
-1.47896478125,0.11914188302268157,9.855632070977993,0.157331717297391,5.420098812500002,1.8887334646536156,0.1789126134348889,7.973138000000001
-0.26432453125000005,0.022896698618316468,8.785253275664447,1.0577262650810868,-7.449436093750002,0.8408920378710388,0.3591037761550481,4.631859671875
-1.248027546875,1.576091693931712,9.969549760756344,14.175386553469785,-8.4582116875,18.194753885368527,3.9080058035612844,4.115583984374999
-0.95093021875,0.004423685406681547,9.823197257503958,0.004587869030732492,-9.212190375,0.0068672141618252545,0.003743039952523585,3.2735610156249995
-4.293692828125,97.82285319784182,17.302759805231034,239.24404328401113,6.651469375,246.2269980037627,115.45438330262837,4.4597116718750005
-1.688907234375,0.010414178669134671,9.81920469119898,0.015446034041594796,-9.639767640625,0.015200172458487876,0.0029697789355466334,-0.79140390625
0.7779842187499999,0.8692887171491261,9.39279452628527,4.0808849942514795,-8.911088703125001,3.5999027136294806,2.7075253868944573,2.272524640625
-1.0359509375,0.004038963866694439,9.831685472206217,0.006239380368722378,-9.448672312500003,0.006600430034345236,0.000801774624104891,2.5112379218750003
0.7305645937499999,0.008106777464403775,9.812045858032816,0.001316678876047843,-6.235838031249999,0.008688460134792467,0.0033574651552610913,7.539118093750001
-2.702305171875,10.999035248234142,7.738697897954536,20.692578644332297,-5.276062937499999,28.572167926349138,3.4481889230892198,-1.6643902187500008
3.455568875,1.2653622655245238,10.004941632859593,0.517086686934209,5.193363937500001,3.2178804208158684,0.9736938009576187,7.504945515625
-1.7942460624999998,0.40482443913269445,9.919141029791893,0.2644564090344482,3.066384749999999,1.54824259504346,0.16344924992392726,9.162106906249996
-0.9885234999999999,0.7757023588438092,9.80252880354529,12.990198931329072,-9.679828359375003,12.88589680338058,0.7154899185495714,0.21930612500000005
-9.672028479166668,0.17363080001110598,10.006993752753667,0.18887557101854674,2.409443770833333,0.10570992014064855,0.09921311433425359,0.7750117083333333
-1.5041965937500004,0.0013417276627529769,9.78582771580877,0.0017377370399035612,-7.423987187500002,0.0055958029073928705,0.0025192544850037367,6.194887609375001
-1.6922360468749993,6.546511578499538,10.627149866904036,1.164728225452492,-5.44190525,12.255422496986158,1.290948165752908,7.862945828125
-9.266947390625,0.002908692085860874,9.756372073036337,0.0025775488235185873,2.7573611093749997,0.0014723511961306978,0.000770873182777776,1.3057211249999998
0.7995634531249999,0.004749272092378712,9.75282216511819,0.019215984676077127,-7.126391578125,0.11087834160323179,0.017843134670908558,6.601538609374999
-1.461996046875,0.0025474081944263545,9.800432320721638,0.0011189063668670077,-8.16008359375,0.003141913379610006,0.0023033146511102255,5.2265964687499995
4.270808718750001,18.070160298405195,11.063954038395194,17.698970023438733,7.737435156249999,19.48213103344378,21.048396180396345,2.0101594218750005
-0.19995507812500013,1.832710490345692,10.023802675002493,6.856801005839775,-8.787431109375001,7.511386346162289,2.509517337754929,4.2777277343749995
-4.571198703125002,6.282753726953228,8.775788216375313,2.048697862896177,-6.815673015625001,2.193265748739253,1.7550326317364284,-1.269132625
0.6204580781250002,0.15163804002112066,9.910977527699433,0.03600694820212262,2.4313332812499997,0.07705506463807847,0.03169008985019741,9.576547156250001
-6.8219645,155.28647871374145,18.605120166383806,62.0835991893626,-7.50622615625,119.6119971667807,32.99166473370002,-1.1410746875000002
-1.2077089411764705,0.003339852776256461,9.824702121981101,0.0030109145590218335,-9.603758960784312,0.003090877821078425,0.00023000086255372553,1.682393078431372
-1.458027765625,12.945298033673739,10.516669743476491,15.435594378569855,-6.4139565625,22.83759205122803,43.0468994464095,2.220810187500002
-0.9179474062499997,0.2685627972415466,9.942192141780662,4.056490770643627,-9.6741905625,3.5536822603593907,0.6669300382334796,1.9971656093749997
-0.14539087499999997,0.0012525317290634928,9.823702780408091,0.002245623052532067,-9.522333375000002,0.002605725279285777,0.00028066772807118344,2.409834265625
-0.9908971874999999,0.0005020336701547628,9.837427276271763,0.001419762245590423,-9.097555421875002,0.0021800218360573235,0.0006123724424761997,3.6091187500000004
-9.473320765625001,15.069976621817233,13.306731191212352,14.608006645156594,1.16091896875,18.546773477102956,26.880442715454194,6.387909531250001
-1.0607016406250003,0.0011534818668687895,9.821169567498368,0.001771739003997568,-9.135822109374997,0.0025322781362577514,0.00046921721148390175,3.4445162343749995
1.2938128281250003,4.193854041515574,7.782278509729355,2.953017762086784,-5.200963375000001,4.115615574471383,11.649765210898744,3.8857936406250007
-2.0361291718749994,11.65915355106909,8.283357961315726,8.8015062144862,-7.1261473906249995,9.957252218741578,1.0120715660928488,0.27440076562500004
-10.198884328125,23.73793875731259,11.236082485928728,18.9996065890128,0.9141338593749999,2.36223418774698,9.846694628035905,2.1712225468749997
3.8337661718750002,13.09890322527443,15.173644100812197,29.541946055418798,-11.486950859375,32.73445774880833,16.987599282137612,-7.129701437499998
-8.535551156250001,0.3230048199528328,9.989702348988738,0.7997768202491997,1.3775606562500002,1.3680316969219748,0.5970641073886251,4.85548940625
-2.0361291718749994,11.65915355106909,8.283357961315726,8.8015062144862,-7.1261473906249995,9.957252218741578,1.0120715660928488,0.27440076562500004
0.7703976250000001,3.539519257885666,10.217185329627096,7.638536821904554,-7.8832680625,4.121440780765387,6.189860107860045,5.961227375
1.8316729375,5.695531043448092,6.395721068052103,11.422677829612622,-4.922334359375001,9.860774691076836,2.5820972017377533,2.59037734375
0.907964078125,0.0009271759701684018,9.867181339213218,0.0009752240974187998,3.0872768593750006,0.002503507420725944,0.0006858487652688606,9.327512968749998
